tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title,check,averageRating,numVotes
tt4649466,movie,Kingsman: The Golden Circle,Kingsman: The Golden Circle,0,2017,\N,141,"Action,Adventure,Comedy",Kingsman: The Golden Circle,1,6.8,242302
tt4651520,movie,Bad Moms,Bad Moms,0,2016,\N,100,Comedy,Bad Moms,1,6.2,104679
tt4651666,movie,Camera Store,Camera Store,0,2017,\N,99,Drama,Camera Store,1,5.7,1453
tt4652650,movie,Please Stand By,Please Stand By,0,2017,\N,93,"Comedy,Drama",Please Stand By,1,6.7,8979
tt4653586,movie,The Drowning,The Drowning,0,2016,\N,95,"Drama,Thriller",The Drowning,1,4.4,2415
tt4661798,movie,Joshy,Joshy,0,2016,\N,93,Comedy,Joshy,1,5.8,3426
tt4662396,movie,Sable,Sable,0,2017,\N,85,"Crime,Drama,Mystery",Sable,1,8.8,2581
tt4662420,movie,All Nighter,All Nighter,0,2017,\N,86,"Comedy,Drama",All Nighter,1,5.7,5467
tt4663548,movie,All Saints,All Saints,0,2017,\N,108,Drama,All Saints,1,6.0,1349
tt4666726,movie,Christine,Christine,0,2016,\N,119,"Biography,Drama",Christine,1,6.9,11754
tt4667094,movie,Fifty Shades of Black,Fifty Shades of Black,0,2016,\N,92,Comedy,Fifty Shades of Black,1,3.5,17856
tt4667854,movie,SiREN,SiREN,0,2016,\N,82,"Fantasy,Horror,Mystery",SiREN,1,5.3,4933
tt4669788,movie,On the Basis of Sex,On the Basis of Sex,0,2018,\N,120,"Biography,Drama",On the Basis of Sex,1,6.9,15922
tt4669986,movie,Loving,Loving,0,2016,\N,123,"Biography,Drama,Romance",Loving,1,7.0,28932
tt4670016,movie,Wolves at the Door,Wolves at the Door,0,2016,\N,73,"Horror,Thriller",Wolves at the Door,1,4.5,2927
tt4671002,movie,American Fable,American Fable,0,2016,\N,96,Thriller,American Fable,1,6.2,3499
tt4677924,movie,Woodshock,Woodshock,0,2017,\N,100,"Drama,Thriller",Woodshock,1,4.2,1306
tt4680182,movie,Colossal,Colossal,0,2016,\N,109,"Comedy,Drama,Fantasy",Colossal,1,6.2,53289
tt4682136,movie,The Seagull,The Seagull,0,2018,\N,98,"Comedy,Drama,Romance",The Seagull,1,5.8,2357
tt4682780,movie,Josie,Josie,0,2018,\N,100,"Drama,Thriller",Josie,1,5.5,2395
tt4682786,movie,Collateral Beauty,Collateral Beauty,0,2016,\N,97,"Drama,Romance",Collateral Beauty,1,6.8,81569
tt4685428,movie,1 Buck,1 Buck,0,2017,\N,90,"Drama,Thriller",1 Buck,1,6.0,2327
tt4685806,movie,The Con Is On,The Con Is On,0,2018,\N,90,Comedy,The Con Is On,1,4.7,5895
tt4686844,movie,The Death of Stalin,The Death of Stalin,0,2017,\N,107,"Comedy,Drama,History",The Death of Stalin,1,7.2,68346
tt4687276,movie,Range 15,Range 15,0,2016,\N,89,"Action,Comedy,Horror",Range 15,1,5.0,4928
tt4687358,movie,Beyond the Gates,Beyond the Gates,0,2016,\N,84,"Adventure,Horror",Beyond the Gates,1,5.2,5015
tt4687464,movie,Transpecos,Transpecos,0,2016,\N,86,Thriller,Transpecos,1,5.8,2240
tt4694544,movie,Once Upon a Time in Venice,Once Upon a Time in Venice,0,2017,\N,94,"Action,Comedy",Once Upon a Time in Venice,1,5.3,15416
tt4695012,movie,It Comes at Night,It Comes at Night,0,2017,\N,91,"Horror,Mystery",It Comes at Night,1,6.2,72340
tt4701182,movie,Bumblebee,Bumblebee,0,2018,\N,114,"Action,Adventure,Sci-Fi",Bumblebee,1,6.8,110291
tt4701724,movie,Early Man,Early Man,0,2018,\N,89,"Adventure,Animation,Comedy",Early Man,1,6.1,16887
tt4706888,movie,Laid in America,Laid in America,0,2016,\N,85,Comedy,Laid in America,1,4.5,3516
tt4712076,movie,The Long Dumb Road,The Long Dumb Road,0,2018,\N,90,Comedy,The Long Dumb Road,1,6.0,1640
tt4715356,movie,Money,Money,0,2016,\N,86,"Crime,Mystery,Thriller",Money,1,5.5,2267
tt4720596,movie,Curvature,Curvature,0,2017,\N,90,"Mystery,Sci-Fi,Thriller",Curvature,1,5.0,1485
tt4720702,movie,Bushwick,Bushwick,0,2017,\N,94,"Action,Adventure,Drama",Bushwick,1,5.2,8082
tt4721124,movie,The Exception,The Exception,0,2016,\N,107,"Drama,Romance,War",The Exception,1,6.8,9121
tt4730224,movie,An Hour to Kill,An Hour to Kill,0,2018,\N,96,"Action,Comedy,Horror",An Hour to Kill,1,8.6,2331
tt4731136,movie,A Cure for Wellness,A Cure for Wellness,0,2016,\N,146,"Drama,Fantasy,Horror",A Cure for Wellness,1,6.4,73498
tt4733536,movie,American Hero,American Hero,0,2015,\N,86,"Action,Comedy,Drama",American Hero,1,4.9,3694
tt4741768,movie,By Any Means,By Any Means,0,2017,\N,84,"Crime,Drama,Mystery",By Any Means,1,4.1,1628
tt4743562,movie,The Last Heist,The Last Heist,0,2016,\N,84,"Action,Horror,Thriller",The Last Heist,1,3.5,2423
tt4758646,movie,War Machine,War Machine,0,2017,\N,122,"Comedy,Drama,War",War Machine,1,6.0,36714
tt4761916,movie,Unfriended: Dark Web,Unfriended: Dark Web,0,2018,\N,92,"Horror,Mystery,Thriller",Unfriended: Dark Web,1,5.9,16378
tt4762824,movie,The Legacy of a Whitetail Deer Hunter,The Legacy of a Whitetail Deer Hunter,0,2018,\N,83,"Adventure,Comedy,Drama",The Legacy of a Whitetail Deer Hunter,1,5.5,3046
tt4763168,movie,Kindergarten Cop 2,Kindergarten Cop 2,0,2016,\N,100,"Action,Comedy",Kindergarten Cop 2,1,4.4,2963
tt4765284,movie,Pitch Perfect 3,Pitch Perfect 3,0,2017,\N,93,"Comedy,Music",Pitch Perfect 3,1,5.8,48255
tt4769836,movie,The Do-Over,The Do-Over,0,2016,\N,108,"Action,Adventure,Comedy",The Do-Over,1,5.7,35133
tt4776998,movie,The Promise,The Promise,0,2016,\N,133,"Action,Adventure,Drama",The Promise,1,5.9,165231
tt4777008,movie,Maleficent: Mistress of Evil,Maleficent: Mistress of Evil,0,2019,\N,119,"Adventure,Family,Fantasy",Maleficent: Mistress of Evil,1,7.0,22686
tt4778988,movie,LBJ,LBJ,0,2016,\N,98,"Biography,Drama,History",LBJ,1,6.5,4800
tt4779682,movie,The Meg,The Meg,0,2018,\N,113,"Action,Horror,Sci-Fi",The Meg,1,5.7,126377
tt4781612,movie,Imperium,Imperium,0,2016,\N,109,"Biography,Crime,Drama",Imperium,1,6.5,38011
tt4786132,movie,Lady-Like,Lady-Like,0,2017,\N,82,"Comedy,Romance",Lady-Like,1,5.7,1507
tt4786282,movie,Lights Out,Lights Out,0,2016,\N,81,"Drama,Horror,Mystery",Lights Out,1,6.3,104724
tt4795124,movie,How to Be a Latin Lover,How to Be a Latin Lover,0,2017,\N,115,"Comedy,Drama",How to Be a Latin Lover,1,5.9,12317
tt4796122,movie,Satanic,Satanic,0,2016,\N,85,Horror,Satanic,1,3.7,5804
tt4797436,movie,Jack Goes Home,Jack Goes Home,0,2016,\N,100,"Drama,Horror,Mystery",Jack Goes Home,1,4.9,1881
tt4799050,movie,Rough Night,Rough Night,0,2017,\N,101,"Comedy,Crime,Thriller",Rough Night,1,5.2,41663
tt4799066,movie,Midnight Sun,Midnight Sun,0,2018,\N,91,"Drama,Romance",Midnight Sun,1,6.6,18200
tt4801232,movie,In Search of Fellini,In Search of Fellini,0,2017,\N,93,"Adventure,Drama,Romance",In Search of Fellini,1,6.2,1643
tt4807272,movie,Ruin Me,Ruin Me,0,2017,\N,87,"Horror,Thriller",Ruin Me,1,5.2,1607
tt4807408,movie,The Best of Enemies,The Best of Enemies,0,2019,\N,133,"Biography,Drama,History",The Best of Enemies,1,7.0,4566
tt4807950,movie,Cherry Pop,Cherry Pop,0,2017,\N,79,"Comedy,Musical",Cherry Pop,1,4.4,1227
tt4814760,movie,Here Alone,Here Alone,0,2016,\N,98,"Drama,Horror,Sci-Fi",Here Alone,1,5.6,5714
tt4815122,movie,Time Trap,Time Trap,0,2017,\N,87,"Action,Adventure,Sci-Fi",Time Trap,1,6.5,10986
tt4820312,movie,Krampus: The Reckoning,Krampus: The Reckoning,0,2015,\N,90,Horror,Krampus: The Reckoning,1,2.4,1135
tt4824302,movie,Mother's Day,Mother's Day,0,2016,\N,118,"Comedy,Drama,Romance",Mother's Day,1,5.7,29811
tt4824308,movie,God's Not Dead 2,God's Not Dead 2,0,2016,\N,120,Drama,God's Not Dead 2,1,4.3,10618
tt4835940,movie,Face 2 Face,Face 2 Face,0,2016,\N,88,Drama,Face 2 Face,1,6.9,1079
tt4838534,movie,The Sweet Life,The Sweet Life,0,2016,\N,90,"Comedy,Drama,Romance",The Sweet Life,1,6.2,1461
tt4842646,movie,The Most Hated Woman in America,The Most Hated Woman in America,0,2017,\N,91,"Biography,Drama,History",The Most Hated Woman in America,1,6.1,3830
tt4843344,movie,Speech & Debate,Speech & Debate,0,2017,\N,105,"Comedy,Drama",Speech & Debate,1,5.9,1133
tt4846232,movie,Good Time,Good Time,0,2017,\N,101,"Crime,Drama,Thriller",Good Time,1,7.3,57708
tt4846340,movie,Hidden Figures,Hidden Figures,0,2016,\N,127,"Biography,Drama,History",Hidden Figures,1,7.8,177623
tt4853102,movie,Batman: The Killing Joke,Batman: The Killing Joke,0,2016,\N,76,"Action,Animation,Crime",Batman: The Killing Joke,1,6.4,44902
tt4855748,movie,XOXO,XOXO,0,2016,\N,92,"Drama,Music",XOXO,1,5.3,6223
tt4864584,movie,Exorcist: House of Evil,Exorcist: House of Evil,0,2016,\N,93,"Horror,Mystery,Thriller",Exorcist: House of Evil,1,4.5,1203
tt4866448,movie,Most Beautiful Island,Most Beautiful Island,0,2017,\N,80,"Drama,Horror,Thriller",Most Beautiful Island,1,5.7,2560
tt4867110,movie,Swiped,Swiped,0,2018,\N,93,Comedy,Swiped,1,3.8,7618
tt4871980,movie,The Perfect Match,The Perfect Match,0,2016,\N,96,"Comedy,Romance",The Perfect Match,1,4.9,3135
tt4872078,movie,The Intervention,The Intervention,0,2016,\N,90,"Comedy,Drama",The Intervention,1,6.0,5361
tt4872162,movie,Countdown,Countdown,0,2016,\N,90,"Action,Crime,Mystery",Countdown,1,4.8,1474
tt4872896,movie,Mono,Mono,0,2016,\N,88,Comedy,Mono,1,6.5,1148
tt4874350,movie,Shadow Fighter,Shadow Fighter,0,2017,\N,99,Drama,Shadow Fighter,1,7.8,1297
tt4877122,movie,The Emoji Movie,The Emoji Movie,0,2017,\N,86,"Adventure,Animation,Comedy",The Emoji Movie,1,3.2,50539
tt4878482,movie,Dumplin',Dumplin',0,2018,\N,110,"Comedy,Drama,Musical",Dumplin',1,6.6,22928
tt4881430,movie,Strip Club Massacre,Strip Club Massacre,0,2017,\N,101,"Horror,Thriller",Strip Club Massacre,1,6.4,1532
tt4881806,movie,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,0,2018,\N,128,"Action,Adventure,Sci-Fi",Jurassic World: Fallen Kingdom,1,6.2,232785
tt4882376,movie,First They Killed My Father,First They Killed My Father,0,2017,\N,136,"Biography,Drama,History",First They Killed My Father,1,7.2,11510
tt4897358,movie,The Raking,The Raking,0,2017,\N,97,Horror,The Raking,1,5.6,1286
tt4898730,movie,Temple,Temple,0,2017,\N,78,"Adventure,Drama,Horror",Temple,1,3.6,3605
tt4902716,movie,Rebirth,Rebirth,0,2016,\N,100,Thriller,Rebirth,1,5.0,3595
tt4902904,movie,The Resurrection of Gavin Stone,The Resurrection of Gavin Stone,0,2016,\N,91,"Comedy,Drama,Family",The Resurrection of Gavin Stone,1,6.1,1611
tt4912910,movie,Mission: Impossible - Fallout,Mission: Impossible - Fallout,0,2018,\N,147,"Action,Adventure,Thriller",Mission: Impossible - Fallout,1,7.8,251439
tt4913966,movie,The Curse of La Llorona,The Curse of La Llorona,0,2019,\N,93,"Horror,Mystery,Thriller",The Curse of La Llorona,1,5.4,26002
tt4919484,movie,Little Men,Little Men,0,2016,\N,85,Drama,Little Men,1,6.7,6293
tt4920274,movie,Regular Show: The Movie,Regular Show: The Movie,0,2015,\N,69,"Action,Adventure,Animation",Regular Show: The Movie,1,7.4,2430
tt4925292,movie,Lady Bird,Lady Bird,0,2017,\N,94,"Comedy,Drama",Lady Bird,1,7.4,188835
tt4929720,movie,Patchwork,Patchwork,0,2015,\N,86,"Comedy,Horror",Patchwork,1,5.8,1422
tt4935334,movie,Southbound,Southbound,0,2015,\N,89,"Fantasy,Horror,Thriller",Southbound,1,5.9,14922
tt4935372,movie,The Devil's Candy,The Devil's Candy,0,2015,\N,79,"Drama,Horror,Thriller",The Devil's Candy,1,6.4,15046
tt4936176,movie,Mascots,Mascots,0,2016,\N,89,Comedy,Mascots,1,5.7,6243
tt4937114,movie,Rogue Warrior: Robot Fighter,Rogue Warrior: Robot Fighter,0,2017,\N,101,"Action,Sci-Fi",Rogue Warrior: Robot Fighter,1,4.6,2258
tt4940416,movie,Duck Duck Goose,Duck Duck Goose,0,2018,\N,91,"Adventure,Animation,Comedy",Duck Duck Goose,1,5.7,2578
tt4943322,movie,The Ottoman Lieutenant,The Ottoman Lieutenant,0,2017,\N,106,"Drama,War",The Ottoman Lieutenant,1,6.6,23087
tt4950110,movie,I'm Not Ashamed,I'm Not Ashamed,0,2016,\N,112,"Biography,Drama",I'm Not Ashamed,1,5.8,2921
tt4955566,movie,Almost Friends,Almost Friends,0,2016,\N,101,"Comedy,Drama",Almost Friends,1,5.9,3073
tt4966046,movie,Awaken the Shadowman,Awaken the Shadowman,0,2017,\N,90,"Horror,Thriller",Awaken the Shadowman,1,4.3,1833
tt4971344,movie,The Sisters Brothers,Les frères Sisters,0,2018,\N,122,"Comedy,Crime,Drama",The Sisters Brothers,1,7.0,39829
tt4972062,movie,Don't Think Twice,Don't Think Twice,0,2016,\N,92,"Comedy,Drama",Don't Think Twice,1,6.7,15696
tt4972582,movie,Split,Split,0,2016,\N,117,"Horror,Thriller",Split,1,7.3,379951
tt4974778,movie,Feral,Feral,0,2017,\N,90,"Action,Drama,Horror",Feral,1,5.2,3627
tt4975722,movie,Moonlight,Moonlight,0,2016,\N,111,Drama,Moonlight,1,7.4,238187
tt4975920,movie,The Kid,The Kid,0,2019,\N,100,"Biography,Drama,Western",The Kid,1,5.9,4099
tt4976192,movie,211,211,0,2018,\N,86,"Action,Crime,Drama",211,1,4.4,5848
tt4978274,movie,Priceless,Priceless,0,2016,\N,97,"Crime,Drama,Romance",Priceless,1,6.1,3196
tt4978710,movie,Marjorie Prime,Marjorie Prime,0,2017,\N,99,"Drama,Mystery,Romance",Marjorie Prime,1,6.3,4960
tt4981636,movie,Middle School: The Worst Years of My Life,Middle School: The Worst Years of My Life,0,2016,\N,92,"Comedy,Family",Middle School: The Worst Years of My Life,1,6.1,6794
tt4985848,movie,Pitchfork,Pitchfork,0,2016,\N,94,Horror,Pitchfork,1,5.2,2708
tt4986098,movie,The Titan,The Titan,0,2018,\N,97,"Drama,Mystery,Romance",The Titan,1,4.8,25061
tt4986134,movie,Rebel in the Rye,Rebel in the Rye,0,2017,\N,106,"Biography,Drama,Romance",Rebel in the Rye,1,6.6,6863
tt4986754,movie,Big Bear,Big Bear,0,2017,\N,88,Comedy,Big Bear,1,5.0,1111
tt4991512,movie,Tramps,Tramps,0,2016,\N,82,"Comedy,Romance",Tramps,1,6.5,3664
tt4995790,movie,The Square,The Square,0,2017,\N,151,"Comedy,Drama",The Square,1,7.2,46478
tt4998772,movie,Bedeviled,Bedeviled,0,2016,\N,91,"Horror,Thriller",Bedeviled,1,4.2,2550
tt5001718,movie,"Everything, Everything","Everything, Everything",0,2017,\N,96,"Drama,Romance","Everything, Everything",1,6.4,28751
tt5009236,movie,King Candy,King Candy,0,2015,\N,46,"Biography,Drama",King Candy,1,7.1,1576
tt5013056,movie,Dunkirk,Dunkirk,0,2017,\N,106,"Action,Drama,History",Dunkirk,1,7.9,486742
tt5017936,movie,Prodigy,Prodigy,0,2017,\N,80,"Drama,Sci-Fi,Thriller",Prodigy,1,6.1,4462
tt5022680,movie,All Hallows' Eve 2,All Hallows' Eve 2,0,2015,\N,91,Horror,All Hallows' Eve 2,1,4.8,1306
tt5022702,movie,Hush,Hush,0,2016,\N,82,"Horror,Thriller",Hush,1,6.6,85445
tt5023260,movie,The Last Word,The Last Word,0,2017,\N,108,"Comedy,Drama",The Last Word,1,6.6,6608
tt5027774,movie,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",0,2017,\N,115,"Comedy,Crime,Drama","Three Billboards Outside Ebbing, Missouri",1,8.2,366924
tt5028340,movie,Mary Poppins Returns,Mary Poppins Returns,0,2018,\N,130,"Comedy,Family,Fantasy",Mary Poppins Returns,1,6.8,62965
tt5028340,movie,Mary Poppins Returns,Mary Poppins Returns,0,2018,\N,130,"Comedy,Family,Fantasy",Mary Poppins Returns,1,6.8,62965
tt5030402,movie,Little Boxes,Little Boxes,0,2016,\N,84,"Comedy,Drama",Little Boxes,1,5.9,1311
tt5034266,movie,Our Souls at Night,Our Souls at Night,0,2017,\N,103,"Drama,Romance",Our Souls at Night,1,6.9,9163
tt5037840,movie,Drunk Parents,Drunk Parents,0,2019,\N,97,Comedy,Drunk Parents,1,3.7,3191
tt5039088,movie,The Transfiguration,The Transfiguration,0,2016,\N,97,"Drama,Horror",The Transfiguration,1,6.0,3083
tt5039994,movie,Dismissed,Dismissed,0,2017,\N,87,"Drama,Horror,Thriller",Dismissed,1,5.7,5722
tt5044656,movie,The Shadow Effect,The Shadow Effect,0,2017,\N,93,"Action,Drama,Mystery",The Shadow Effect,1,4.1,1448
tt5052448,movie,Get Out,Get Out,0,2017,\N,104,"Horror,Mystery,Thriller",Get Out,1,7.7,428296
tt5052474,movie,Sicario: Day of the Soldado,Sicario: Day of the Soldado,0,2018,\N,122,"Action,Crime,Drama",Sicario: Day of the Soldado,1,7.1,104911
tt5052524,movie,Operator,Operator,0,2016,\N,87,"Comedy,Drama",Operator,1,6.0,1699
tt5057140,movie,Hold the Dark,Hold the Dark,0,2018,\N,125,"Drama,Horror,Mystery",Hold the Dark,1,5.6,28674
tt5059406,movie,I Am the Pretty Thing That Lives in the House,I Am the Pretty Thing That Lives in the House,0,2016,\N,89,"Horror,Mystery,Thriller",I Am the Pretty Thing That Lives in the House,1,4.5,10641
tt5066056,movie,The Wilde Wedding,The Wilde Wedding,0,2017,\N,95,"Comedy,Romance",The Wilde Wedding,1,5.0,1573
tt5068650,movie,The Dark Tapes,The Dark Tapes,0,2016,\N,98,"Horror,Mystery,Sci-Fi",The Dark Tapes,1,4.8,2366
tt5076792,movie,Trash Fire,Trash Fire,0,2016,\N,91,"Comedy,Drama,Horror",Trash Fire,1,5.8,2636
tt5083738,movie,The Favourite,The Favourite,0,2018,\N,119,"Biography,Drama,History",The Favourite,1,7.6,135558
tt5085924,movie,Wildling,Wildling,0,2018,\N,92,"Drama,Fantasy,Horror",Wildling,1,5.5,9857
tt5089534,movie,Freak Show,Freak Show,0,2017,\N,91,"Comedy,Drama",Freak Show,1,6.3,2251
tt5091530,movie,M.F.A.,M.F.A.,0,2017,\N,92,"Drama,Horror,Thriller",M.F.A.,1,6.1,5401
tt5095030,movie,Ant-Man and the Wasp,Ant-Man and the Wasp,0,2018,\N,118,"Action,Adventure,Comedy",Ant-Man and the Wasp,1,7.1,266003
tt5096846,movie,The Boy Downstairs,The Boy Downstairs,0,2017,\N,91,"Comedy,Drama,Romance",The Boy Downstairs,1,5.7,1135
tt5104604,movie,Isle of Dogs,Isle of Dogs,0,2018,\N,101,"Adventure,Animation,Comedy",Isle of Dogs,1,7.9,117084
tt5108168,movie,Isle of the Dead,Isle of the Dead,0,2016,\N,90,"Action,Horror",Isle of the Dead,1,5.0,1188
tt5109302,movie,Ghost Note,Ghost Note,0,2017,\N,105,"Horror,Thriller",Ghost Note,1,5.8,1068
tt5109784,movie,Mother!,Mother!,0,2017,\N,121,"Drama,Horror,Mystery",Mother!,1,6.6,167813
tt5112578,movie,Super Dark Times,Super Dark Times,0,2017,\N,103,"Crime,Drama,Horror",Super Dark Times,1,6.6,15205
tt5113040,movie,The Secret Life of Pets 2,The Secret Life of Pets 2,0,2019,\N,86,"Adventure,Animation,Comedy",The Secret Life of Pets 2,1,6.5,29896
tt5113086,movie,Little Dead Rotting Hood,Little Dead Rotting Hood,0,2016,\N,88,Horror,Little Dead Rotting Hood,1,3.5,1043
tt5114154,movie,The Keeping Hours,The Keeping Hours,0,2017,\N,91,"Drama,Fantasy,Horror",The Keeping Hours,1,6.2,2491
tt5115546,movie,Ghost Team,Ghost Team,0,2016,\N,83,"Comedy,Thriller",Ghost Team,1,4.6,1451
tt5117670,movie,Peter Rabbit,Peter Rabbit,0,2018,\N,95,"Adventure,Animation,Comedy",Peter Rabbit,1,6.5,29667
tt5125894,movie,Poms,Poms,0,2019,\N,90,"Comedy,Drama,Sport",Poms,1,5.7,2224
tt5129682,movie,King Cobra,King Cobra,0,2016,\N,91,"Comedy,Crime,Drama",King Cobra,1,5.6,7302
tt5131906,movie,Fender Bender,Fender Bender,0,2016,\N,91,"Horror,Thriller",Fender Bender,1,4.9,2046
tt5140878,movie,Annabelle: Creation,Annabelle: Creation,0,2017,\N,109,"Horror,Mystery,Thriller",Annabelle: Creation,1,6.5,99675
tt5143226,movie,12 Feet Deep,12 Feet Deep,0,2017,\N,85,"Horror,Thriller",12 Feet Deep,1,5.6,11077
tt5152640,movie,Shortwave,Shortwave,0,2016,\N,85,"Sci-Fi,Thriller",Shortwave,1,4.8,1550
tt5153288,movie,Backstabbing for Beginners,Backstabbing for Beginners,0,2018,\N,108,"Drama,History,Romance",Backstabbing for Beginners,1,6.2,3583
tt5155780,movie,The Discovery,The Discovery,0,2017,\N,102,"Drama,Romance,Sci-Fi",The Discovery,1,6.3,25753
tt5159414,movie,Escape Room,Escape Room,0,2017,\N,81,"Horror,Thriller",Escape Room,1,4.2,6897
tt5160938,movie,Lizzie,Lizzie,0,2018,\N,105,"Biography,Crime,Drama",Lizzie,1,5.8,4881
tt5161376,movie,Tonight She Comes,Tonight She Comes,0,2016,\N,84,"Comedy,Horror",Tonight She Comes,1,3.8,1728
tt5164184,movie,In Darkness,In Darkness,0,2018,\N,100,"Mystery,Thriller",In Darkness,1,5.8,10474
tt5164214,movie,Ocean's Eight,Ocean's Eight,0,2018,\N,110,"Action,Comedy,Crime",Ocean's Eight,1,6.2,155636
tt5164412,movie,The Land,The Land,0,2016,\N,104,Drama,The Land,1,6.4,1553
tt5164432,movie,"Love, Simon","Love, Simon",0,2018,\N,110,"Comedy,Drama,Romance","Love, Simon",1,7.6,86401
tt5170810,movie,Inside,Inside,0,2016,\N,89,"Horror,Thriller",Inside,1,5.0,2651
tt5173032,movie,Buster's Mal Heart,Buster's Mal Heart,0,2016,\N,96,"Drama,Mystery,Thriller",Buster's Mal Heart,1,6.1,6334
tt5175450,movie,Mark Felt: The Man Who Brought Down the White House,Mark Felt: The Man Who Brought Down the White House,0,2017,\N,103,"Biography,Drama,History",Mark Felt: The Man Who Brought Down the White House,1,6.4,10141
tt5177088,movie,The Girl in the Spider's Web,The Girl in the Spider's Web,0,2018,\N,115,"Action,Crime,Drama",The Girl in the Spider's Web,1,6.1,33383
tt5179598,movie,Billionaire Boys Club,Billionaire Boys Club,0,2018,\N,108,"Biography,Drama,Thriller",Billionaire Boys Club,1,5.6,8613
tt5181852,movie,Slumber,Slumber,0,2017,\N,84,Horror,Slumber,1,4.6,3234
tt5189770,movie,Happy Hunting,Happy Hunting,0,2017,\N,91,"Horror,Western",Happy Hunting,1,5.1,2141
tt5189828,movie,Mohawk,Mohawk,0,2017,\N,91,"Action,Drama,History",Mohawk,1,4.5,1080
tt5189894,movie,68 Kill,68 Kill,0,2017,\N,93,"Comedy,Crime,Romance",68 Kill,1,6.0,3998
tt5192674,movie,Beach House,Beach House,0,2017,\N,87,Thriller,Beach House,1,6.8,1136
tt5195412,movie,Wakefield,Wakefield,0,2016,\N,106,Drama,Wakefield,1,6.3,13831
tt5198796,movie,Izzy Gets the Fuck Across Town,Izzy Gets the Fuck Across Town,0,2017,\N,86,"Comedy,Drama,Music",Izzy Gets the Fuck Across Town,1,5.4,1208
tt5208216,movie,Wonderstruck,Wonderstruck,0,2017,\N,116,"Drama,Mystery",Wonderstruck,1,6.2,8486
tt5208252,movie,Operation Finale,Operation Finale,0,2018,\N,122,"Biography,Drama,History",Operation Finale,1,6.5,23900
tt5208950,movie,Kickboxer: Retaliation,Kickboxer: Retaliation,0,2018,\N,110,"Action,Drama",Kickboxer: Retaliation,1,5.0,3758
tt5219972,movie,Class Rank,Class Rank,0,2017,\N,108,"Comedy,Family,Romance",Class Rank,1,6.4,1029
tt5224356,movie,Dead Sexy,Dead Sexy,0,2018,\N,83,Comedy,Dead Sexy,1,6.5,1653
tt5225338,movie,The Eyes of My Mother,The Eyes of My Mother,0,2016,\N,76,"Drama,Horror",The Eyes of My Mother,1,6.2,10039
tt5226512,movie,Feed,Feed,0,2017,\N,95,Drama,Feed,1,6.2,2060
tt5226984,movie,Tom of Finland,Tom of Finland,0,2017,\N,117,"Biography,Drama",Tom of Finland,1,6.8,4656
tt5238904,movie,Assimilate,Assimilate,0,2019,\N,93,"Horror,Sci-Fi,Thriller",Assimilate,1,5.7,2707
tt5243424,movie,Buddymoon,Buddymoon,0,2016,\N,80,Comedy,Buddymoon,1,6.1,1174
tt5246700,movie,How It Ends,How It Ends,0,2018,\N,113,"Action,Adventure,Drama",How It Ends,1,5.0,38393
tt5247022,movie,Paterson,Paterson,0,2016,\N,118,"Comedy,Drama,Romance",Paterson,1,7.4,58271
tt5247026,movie,Person to Person,Person to Person,0,2017,\N,84,"Comedy,Drama",Person to Person,1,5.7,1250
tt5253282,movie,The Bachelors,The Bachelors,0,2017,\N,99,"Comedy,Drama",The Bachelors,1,6.8,3144
tt5254868,movie,The Thinning,The Thinning,0,2016,\N,81,"Action,Drama,Horror",The Thinning,1,5.5,8329
tt5255524,movie,Traded,Traded,0,2016,\N,98,"Action,Western",Traded,1,5.1,2534
tt5259966,movie,No manches Frida,No manches Frida,0,2016,\N,114,"Comedy,Romance",No manches Frida,1,5.6,1706
tt5267472,movie,Step Sisters,Step Sisters,0,2018,\N,108,Comedy,Step Sisters,1,5.4,3527
